city_name,state_abbr,fips_full,fips_state,fips_county,fips_tract,fdi_score,poverty_rate,median_income,pct_black,pct_no_internet,vacancy_rate,total_population,imputed_flag,dim_poverty,dim_income,dim_pct_black,dim_no_internet,dim_vacancy,dim_health_prox
Jackson,MS,28049011203,28,049,011203,27.25,14.034306081532636,71429.0,43.105368678993095,9.448356807511738,9.361702127659575,4489,False,0.14034306081532635,0.734861173410809,0.43105368678993095,0.09448356807511737,0.09361702127659574,0.14034306081532635
Jackson,MS,28049011204,28,049,011204,31.32,7.9086115992970125,60880.0,59.55448787944966,21.76981541802389,12.948960302457465,4579,False,0.07908611599297012,0.7782725173970477,0.5955448787944966,0.21769815418023888,0.12948960302457466,0.07908611599297012
Jackson,MS,28049011300,28,049,011300,42.24,28.284720363928283,44879.0,72.17018999197217,18.5523541813071,21.727172717271728,3737,False,0.28284720363928284,0.8441199830453373,0.7217018999197217,0.18552354181307099,0.21727172717271728,0.28284720363928284
Jackson,MS,28049011400,28,049,011400,48.09,20.07168458781362,36641.0,97.31621936989498,30.576441102756892,32.715008431703204,857,False,0.2007168458781362,0.8780210781025592,0.9731621936989499,0.3057644110275689,0.327150084317032,0.2007168458781362
Jackson,MS,28049011500,28,049,011500,52.3,34.31013431013431,23596.0,86.39523336643495,27.565392354124747,38.02992518703242,3021,False,0.3431013431013431,0.9317039847572643,0.8639523336643495,0.27565392354124746,0.3802992518703242,0.3431013431013431
Jackson,MS,28049011600,28,049,011600,53.66,30.54972723457826,24591.0,96.6009232060428,34.73792394655704,36.73602080624187,2383,False,0.3054972723457826,0.9276093514018461,0.9660092320604279,0.34737923946557037,0.3673602080624187,0.3054972723457826
Detroit,MI,26163500100,26,163,500100,47.21,34.188247011952186,42537.0,94.210786739238,16.54357459379616,18.72749099639856,4042,False,0.34188247011952183,0.8537578034658294,0.9421078673923801,0.1654357459379616,0.1872749099639856,0.34188247011952183
Detroit,MI,26163500200,26,163,500200,42.91,33.577235772357724,49420.0,92.74900398406375,4.162976085031001,10.821484992101107,2510,False,0.3357723577235772,0.8254328171489006,0.9274900398406375,0.04162976085031001,0.10821484992101107,0.3357723577235772
Detroit,MI,26163500300,26,163,500300,48.39,31.33514986376022,41472.0,91.11453518233179,16.824966078697422,33.90134529147982,1947,False,0.3133514986376022,0.8581405014794178,0.9111453518233179,0.16824966078697423,0.33901345291479823,0.3133514986376022
Detroit,MI,26163500400,26,163,500400,62.87,63.23387872954764,21196.0,96.7339097022094,13.902439024390246,45.98155467720685,1041,False,0.6323387872954764,0.9415804873230974,0.967339097022094,0.13902439024390245,0.45981554677206854,0.6323387872954764
Detroit,MI,26163500500,26,163,500500,43.02,19.78984238178634,48470.0,91.07296137339056,12.195121951219512,32.36040609137056,1165,False,0.1978984238178634,0.8293422660812095,0.9107296137339056,0.12195121951219512,0.3236040609137056,0.1978984238178634
Detroit,MI,26163500600,26,163,500600,47.09,31.447883315546072,43125.0,93.48986125933831,11.97969543147208,29.03458213256484,2811,False,0.3144788331554607,0.8513380603372003,0.9348986125933831,0.1197969543147208,0.2903458213256484,0.3144788331554607
Detroit,MI,26163500700,26,163,500700,43.67,33.02987861811391,49336.0,89.91596638655463,5.5100521221146685,17.95968234575443,4284,False,0.3302987861811391,0.8257784947387048,0.8991596638655462,0.055100521221146684,0.1795968234575443,0.3302987861811391
